CLIENTNUM,Email,FirstName,LastName,Phone Number,Zip Code,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
720419358,barbaray@cisco.com,Barbara,Young,617-371-3909,95003,Existing Customer,35,F,2,Uneducated,Single,Less than $40K,Blue,36,3,2,1,2942.0,2100.0,842.0,0.694,4548,71,0.821,0.714
772545858,ewilson@ibm.com,Emily,Wilson,617-620-2067,80002,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,39,4,2,3,5095.0,0.0,5095.0,0.729,3808,89,0.508,0.0
771431133,dorothycampbell@gmail.com,Dorothy,Campbell,312-688-9790,80002,Existing Customer,47,F,4,Graduate,Unknown,Less than $40K,Blue,35,4,2,4,1438.3,0.0,1438.3,0.571,3778,69,0.816,0.0
717800358,paulgreen@intel.com,Paul,Green,900-452-6281,90005,Existing Customer,48,M,3,High School,Single,$80K - $120K,Blue,36,3,3,4,10111.0,868.0,9243.0,0.748,4791,68,0.889,0.086
798041508,dmitchell@aol.com,Deborah,Mitchell,888-604-8117,90002,Attrited Customer,50,F,4,Graduate,Single,Less than $40K,Blue,44,2,3,2,3201.0,2517.0,684.0,0.445,1880,42,0.355,0.786
710626758,pmiller@oracle.com,Patrick,Miller,888-646-9586,95005,Existing Customer,44,M,4,Uneducated,Unknown,$60K - $80K,Blue,36,6,1,3,2761.0,0.0,2761.0,0.619,3706,65,0.585,0.0
718982058,edwardr@aol.com,Edward,Rodriguez,800-739-2041,20005,Existing Customer,37,M,3,Graduate,Divorced,$40K - $60K,Blue,36,5,2,0,5987.0,1405.0,4582.0,0.952,4011,72,0.674,0.235
791822733,karen.miller@google.com,Karen,Miller,900-940-6896,30004,Existing Customer,47,F,3,High School,Single,Unknown,Blue,41,5,1,3,5630.0,748.0,4882.0,0.804,4904,81,0.761,0.133
718762308,michelle.garcia@ymail.com,Michelle,Garcia,213-553-1454,40002,Existing Customer,35,F,1,Graduate,Single,Unknown,Blue,36,6,2,3,6622.0,2126.0,4496.0,1.041,3668,60,0.818,0.321
716841783,raymond.hernandez@amazon.com,Raymond,Hernandez,800-275-9804,20004,Existing Customer,51,M,0,Graduate,Married,$120K +,Blue,36,4,2,3,18733.0,1292.0,17441.0,0.442,5080,85,0.491,0.069
794524833,lindan@cisco.com,Linda,Nelson,404-446-1085,80003,Existing Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,18,4,3,3,2265.0,1345.0,920.0,0.808,4009,73,0.49,0.594
721359183,helenjohnson@gmail.com,Helen,Johnson,213-752-8377,30001,Existing Customer,33,F,2,Unknown,Married,$40K - $60K,Blue,19,4,3,4,2907.0,1537.0,1370.0,0.79,4390,76,1.0,0.529
715014633,lauracampbell@hotmail.com,Laura,Campbell,415-752-2633,90002,Attrited Customer,32,F,0,Uneducated,Married,Unknown,Blue,36,6,3,2,8791.0,0.0,8791.0,0.894,2579,51,0.594,0.0
714372333,sharonjackson@ibm.com,Sharon,Jackson,404-428-4490,95005,Attrited Customer,59,F,0,Doctorate,Married,Less than $40K,Blue,52,6,4,2,2302.0,0.0,2302.0,0.52,2256,40,0.667,0.0
766946058,dwhite@microsoft.com,Donna,White,213-483-4978,40001,Existing Customer,51,F,2,Unknown,Unknown,$40K - $60K,Blue,44,4,6,4,5489.0,1665.0,3824.0,0.742,4010,75,0.786,0.303
708549033,carolm@intel.com,Carol,Martinez,617-513-4997,10002,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,32,4,1,3,2055.0,1276.0,779.0,0.869,5025,70,0.707,0.621
708378108,barbaraking@ibm.com,Barbara,King,404-915-4446,20005,Existing Customer,39,F,1,Post-Graduate,Married,$40K - $60K,Blue,36,5,3,2,2147.0,771.0,1376.0,0.69,4631,76,0.767,0.359
826168083,nancy.mitchell@gmail.com,Nancy,Mitchell,888-909-2832,10004,Existing Customer,49,F,4,Unknown,Divorced,Less than $40K,Blue,45,3,3,3,1757.0,1307.0,450.0,0.769,4750,72,0.756,0.744
779320008,jeffrey.rodriguez@apple.com,Jeffrey,Rodriguez,312-755-6822,50003,Attrited Customer,43,M,3,College,Married,$80K - $120K,Blue,25,3,3,3,2900.0,2517.0,383.0,0.719,2180,31,0.409,0.868
715312158,lisa.garcia@hotmail.com,Lisa,Garcia,212-999-5757,40001,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,29,4,2,3,2670.0,2079.0,591.0,0.649,3895,59,0.788,0.779
711688983,larryn@aol.com,Larry,Nelson,713-703-5912,80003,Existing Customer,51,M,2,Unknown,Divorced,$80K - $120K,Blue,38,4,2,3,21382.0,1692.0,19690.0,0.731,3060,66,0.65,0.079
714393708,laura.davis@google.com,Laura,Davis,900-284-2883,50005,Existing Customer,54,F,0,College,Married,$40K - $60K,Blue,46,6,2,3,2254.0,533.0,1721.0,1.043,4913,84,0.909,0.236
789477483,karenr@apple.com,Karen,Rodriguez,404-211-8143,30005,Existing Customer,40,F,5,Unknown,Single,Unknown,Blue,31,6,3,1,4433.0,1488.0,2945.0,0.669,3847,76,0.9,0.336
712481733,nancyg@ymail.com,Nancy,Garcia,312-744-8237,90002,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,4,1438.3,739.0,699.3,0.727,4078,77,0.54,0.514
713153733,marym@oracle.com,Mary,Miller,800-399-6133,60003,Attrited Customer,49,F,2,Graduate,Unknown,Less than $40K,Blue,29,6,3,3,2520.0,1473.0,1047.0,0.515,2061,36,0.241,0.585
780201633,nancyf@ymail.com,Nancy,Flores,312-231-9035,95004,Attrited Customer,41,F,3,Graduate,Single,$40K - $60K,Blue,31,4,3,2,5655.0,1154.0,4501.0,0.702,2189,51,0.7,0.204
709285683,rsanchez@google.com,Robert,Sanchez,312-713-4791,50004,Existing Customer,48,M,4,Unknown,Divorced,$60K - $80K,Blue,31,4,1,1,1438.3,0.0,1438.3,0.836,4509,74,0.451,0.0
789823383,elewis@microsoft.com,Emily,Lewis,900-324-3389,70001,Existing Customer,44,F,3,Unknown,Single,Less than $40K,Blue,34,3,3,4,2786.0,1635.0,1151.0,0.921,4532,82,1.0,0.587
709980783,ruthm@hotmail.com,Ruth,Martinez,503-439-4087,30003,Existing Customer,51,F,3,High School,Divorced,Less than $40K,Blue,36,4,3,0,3961.0,1729.0,2232.0,0.783,4066,63,0.8,0.437
772054458,marktaylor@google.com,Mark,Taylor,900-279-5236,50005,Existing Customer,43,M,3,Unknown,Unknown,$60K - $80K,Blue,32,4,1,3,2476.0,1944.0,532.0,0.881,4025,65,0.585,0.785
788095158,nflores@amazon.com,Nicholas,Flores,617-389-9794,30003,Attrited Customer,52,M,3,Uneducated,Married,$80K - $120K,Blue,44,3,3,3,11606.0,0.0,11606.0,0.797,2623,39,0.393,0.0
717045033,barbara.garcia@hotmail.com,Barbara,Garcia,888-351-1630,20005,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,36,6,1,3,8459.0,757.0,7702.0,0.648,4677,87,0.673,0.089
710503308,kimberlyrobinson@microsoft.com,Kimberly,Robinson,900-935-4184,90003,Existing Customer,48,F,2,Graduate,Single,Unknown,Blue,29,6,1,2,9554.0,2337.0,7217.0,0.79,4049,71,0.69,0.245
757167633,richardm@aol.com,Richard,Moore,713-955-8756,30005,Existing Customer,50,M,2,Uneducated,Single,$60K - $80K,Blue,43,4,3,3,4388.0,642.0,3746.0,0.815,3836,81,0.723,0.146
779739783,jking@gmail.com,Jonathan,King,900-528-1881,70001,Existing Customer,43,M,2,Graduate,Married,$60K - $80K,Blue,28,6,3,2,19826.0,1389.0,18437.0,0.614,3561,73,0.659,0.07
758653833,sandrataylor@ymail.com,Sandra,Taylor,800-499-7058,95003,Existing Customer,34,F,1,Graduate,Married,$40K - $60K,Blue,27,3,1,3,2173.0,0.0,2173.0,0.922,4392,83,0.766,0.0
771288258,michellek@microsoft.com,Michelle,King,404-497-6272,10002,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,2,2,2545.0,1894.0,651.0,0.911,4660,68,0.789,0.744
716855058,jessica.baker@hotmail.com,Jessica,Baker,800-626-2365,30005,Attrited Customer,49,F,4,Graduate,Married,Less than $40K,Blue,38,5,2,4,1757.0,0.0,1757.0,0.89,2557,45,0.406,0.0
708433683,samuel.flores@hotmail.com,Samuel,Flores,900-383-9265,50003,Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,37,3,2,3,3164.0,2201.0,963.0,0.679,4410,86,0.623,0.696
713175483,donnat@intel.com,Donna,Taylor,702-572-5702,50005,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,40,6,2,2,6022.0,871.0,5151.0,0.6,3745,74,0.423,0.145
709500183,jmartin@gmail.com,Jennifer,Martin,888-653-3425,40002,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,2,3,4,1804.0,0.0,1804.0,0.537,2077,44,0.419,0.0
789238683,gregory.harris@oracle.com,Gregory,Harris,702-559-6254,50005,Existing Customer,53,M,2,Uneducated,Divorced,$120K +,Blue,42,4,2,2,22664.0,0.0,22664.0,0.749,4586,89,0.745,0.0
710502258,thomasc@google.com,Thomas,Campbell,312-856-7313,10003,Existing Customer,39,M,3,Graduate,Single,$60K - $80K,Blue,36,5,3,4,2527.0,2204.0,323.0,0.9,4598,85,0.771,0.872
715445058,ruthnguyen@apple.com,Ruth,Nguyen,312-783-2588,90004,Attrited Customer,49,F,0,Doctorate,Married,Less than $40K,Blue,40,3,4,4,3547.0,2517.0,1030.0,0.805,2715,45,0.731,0.71
719464758,dwilson@cisco.com,Dorothy,Wilson,212-224-4033,90004,Existing Customer,52,F,1,College,Single,Less than $40K,Blue,43,5,2,3,1438.3,604.0,834.3,0.81,4219,83,0.694,0.42
708442158,ruthsanchez@ibm.com,Ruth,Sanchez,702-231-9612,95001,Existing Customer,51,F,1,College,Married,Unknown,Blue,38,3,2,4,6182.0,1516.0,4666.0,1.137,3801,61,0.968,0.245
718524783,ganderson@google.com,George,Anderson,503-853-8500,70002,Attrited Customer,40,M,3,High School,Unknown,$80K - $120K,Blue,34,1,3,4,29715.0,0.0,29715.0,0.399,2128,39,0.345,0.0
717093858,nancyrobinson@intel.com,Nancy,Robinson,213-259-1235,60001,Existing Customer,49,F,2,College,Married,Less than $40K,Blue,36,4,3,3,2154.0,1490.0,664.0,0.727,3664,63,0.853,0.692
711654558,dbrown@hotmail.com,Dennis,Brown,212-952-2402,60002,Existing Customer,46,M,3,Graduate,Unknown,$60K - $80K,Blue,36,6,3,4,2179.0,1632.0,547.0,0.801,4025,69,0.683,0.749
718924983,alexanderscott@hotmail.com,Alexander,Scott,888-474-5200,20005,Existing Customer,59,M,0,Uneducated,Single,$60K - $80K,Blue,48,5,1,3,4906.0,1302.0,3604.0,0.862,4833,80,0.905,0.265
717463608,caroll@ymail.com,Carol,Lopez,888-945-6062,95002,Existing Customer,38,F,1,Unknown,Married,$40K - $60K,Blue,26,5,3,1,2346.0,1407.0,939.0,0.77,4116,79,0.975,0.6
715779333,sharonk@cisco.com,Sharon,King,713-614-4177,60005,Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,4753.0,0.0,4753.0,0.856,3895,71,0.578,0.0
708117933,swright@cisco.com,Sandra,Wright,404-363-6814,30003,Attrited Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,3,2,3,1880.0,0.0,1880.0,0.519,2469,34,0.417,0.0
789563658,jerryyoung@ymail.com,Jerry,Young,713-287-2890,90003,Existing Customer,64,M,0,College,Single,Less than $40K,Silver,56,5,4,4,12155.0,0.0,12155.0,0.446,4618,60,0.875,0.0
709239483,sharonmitchell@oracle.com,Sharon,Mitchell,617-712-5445,60001,Existing Customer,49,F,1,Graduate,Married,$40K - $60K,Blue,36,5,3,1,2721.0,1527.0,1194.0,0.743,4622,88,0.725,0.561
766456683,ruthwhite@hotmail.com,Ruth,White,312-472-5443,70002,Existing Customer,51,F,1,Graduate,Married,Less than $40K,Blue,44,6,2,0,6160.0,2258.0,3902.0,0.717,3986,80,0.6,0.367
779703258,etorres@ibm.com,Emily,Torres,702-898-3531,20004,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,24,3,3,1,2069.0,1393.0,676.0,0.875,4962,70,0.75,0.673
709719333,jerrym@ymail.com,Jerry,Mitchell,702-568-5218,95003,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,29,6,3,4,28422.0,1258.0,27164.0,0.672,4841,80,0.6,0.044
717016833,josephadams@oracle.com,Joseph,Adams,713-810-6892,10005,Existing Customer,39,M,4,Uneducated,Married,$80K - $120K,Blue,27,6,4,2,1438.3,0.0,1438.3,0.797,4282,69,0.725,0.0
711017433,patrickwalker@cisco.com,Patrick,Walker,617-672-2986,70003,Existing Customer,41,M,3,Graduate,Divorced,Less than $40K,Blue,23,5,2,4,1438.3,0.0,1438.3,0.735,4416,68,0.744,0.0
712777233,alewis@amazon.com,Alexander,Lewis,900-875-8672,20004,Attrited Customer,65,M,0,Graduate,Single,Unknown,Blue,48,1,4,3,1671.0,0.0,1671.0,0.725,2701,51,0.889,0.0
712706058,sandram@aol.com,Sandra,Moore,702-358-7751,20001,Attrited Customer,44,F,5,Graduate,Single,Less than $40K,Blue,37,1,2,4,1491.0,0.0,1491.0,0.551,1970,46,0.484,0.0
720905133,jacobwhite@microsoft.com,Jacob,White,888-857-9852,95003,Attrited Customer,43,M,3,Graduate,Unknown,$80K - $120K,Blue,29,1,2,6,11422.0,1095.0,10327.0,0.773,2439,45,0.8,0.096
712947333,dorothy.carter@google.com,Dorothy,Carter,213-538-6133,60001,Attrited Customer,54,F,4,Unknown,Married,Less than $40K,Blue,43,3,3,0,5139.0,0.0,5139.0,0.33,1653,44,0.692,0.0
806995683,jonathana@hotmail.com,Jonathan,Allen,503-531-7768,50001,Existing Customer,61,M,0,Doctorate,Single,$60K - $80K,Blue,56,4,1,3,4783.0,2517.0,2266.0,1.024,2870,50,1.174,0.526
720575058,michaelsmith@ibm.com,Michael,Smith,713-378-6533,20002,Existing Customer,47,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,1,2589.0,1693.0,896.0,0.878,4259,83,0.766,0.654
770828358,brian.flores@hotmail.com,Brian,Flores,713-527-8082,80002,Existing Customer,38,M,1,Graduate,Unknown,$80K - $120K,Blue,25,4,2,4,8138.0,0.0,8138.0,0.596,4839,61,0.649,0.0
721361433,hwhite@microsoft.com,Helen,White,617-821-8965,95003,Existing Customer,51,F,3,Graduate,Married,Unknown,Blue,37,6,1,1,4502.0,1785.0,2717.0,1.014,4469,87,0.812,0.396
770268933,robertmitchell@microsoft.com,Robert,Mitchell,212-531-5856,40004,Existing Customer,44,M,5,Unknown,Married,$60K - $80K,Silver,38,3,2,2,33521.0,928.0,32593.0,0.732,4115,66,0.535,0.028
789209283,heleng@ymail.com,Helen,Green,617-610-1663,95004,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,37,5,3,0,4361.0,806.0,3555.0,0.627,4518,84,0.75,0.185
716204883,anthony.flores@apple.com,Anthony,Flores,713-252-9671,40001,Existing Customer,53,M,4,College,Unknown,$60K - $80K,Blue,44,5,3,1,7026.0,1728.0,5298.0,0.669,3935,66,1.0,0.246
715506258,scott.adams@microsoft.com,Scott,Adams,888-678-7611,30002,Existing Customer,50,M,2,High School,Married,$80K - $120K,Blue,36,6,2,1,16388.0,2001.0,14387.0,0.547,4477,83,0.66,0.122
711871758,bettyw@aol.com,Betty,Wright,900-412-9640,30001,Attrited Customer,30,F,1,Graduate,Married,Less than $40K,Blue,36,2,2,3,2905.0,2517.0,388.0,0.725,2487,39,0.393,0.866
772655733,jonathanwhite@aol.com,Jonathan,White,888-229-9145,20005,Existing Customer,41,M,1,Uneducated,Single,$80K - $120K,Blue,31,6,2,4,2404.0,1887.0,517.0,0.592,4489,75,0.744,0.785
719519058,sharongarcia@apple.com,Sharon,Garcia,800-593-2368,50004,Attrited Customer,55,F,4,High School,Married,Less than $40K,Blue,36,4,2,3,1477.0,0.0,1477.0,0.719,2419,49,0.531,0.0
716873733,kramirez@microsoft.com,Karen,Ramirez,702-889-5285,40002,Attrited Customer,43,F,4,Post-Graduate,Divorced,Less than $40K,Blue,30,4,3,3,3556.0,2517.0,1039.0,0.651,2639,53,0.71,0.708
780383358,sharris@intel.com,Samuel,Harris,415-344-7049,20005,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,38,6,1,0,5649.0,748.0,4901.0,1.077,4683,72,0.946,0.132
718522308,donna.allen@intel.com,Donna,Allen,503-470-7339,80001,Existing Customer,41,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,29,6,1,3,14345.0,960.0,13385.0,0.817,4045,72,0.946,0.067
716308683,kimberlyjackson@apple.com,Kimberly,Jackson,404-719-3333,50003,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,6524.0,1993.0,4531.0,0.815,4267,66,0.886,0.305
719056833,nancyl@oracle.com,Nancy,Lee,713-799-5816,80001,Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,46,5,1,4,2281.0,920.0,1361.0,0.576,3968,66,0.833,0.403
712303908,carol.rodriguez@ibm.com,Carol,Rodriguez,212-418-7642,80004,Existing Customer,47,F,4,College,Married,Less than $40K,Blue,38,3,1,2,2633.0,1924.0,709.0,0.806,3407,66,0.535,0.731
715572783,charlesbaker@ibm.com,Charles,Baker,312-766-4241,70001,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,31,6,1,2,7693.0,0.0,7693.0,0.579,4573,93,0.632,0.0
713641233,lisam@amazon.com,Lisa,Moore,713-700-5401,50002,Existing Customer,44,F,3,High School,Single,Unknown,Blue,31,5,6,4,10262.0,1888.0,8374.0,0.508,3553,65,0.757,0.184
712854633,elizabeth.harris@intel.com,Elizabeth,Harris,702-331-8884,70004,Existing Customer,49,F,2,Unknown,Single,Unknown,Blue,39,4,1,3,11320.0,0.0,11320.0,0.669,2845,57,0.727,0.0
779340183,karena@intel.com,Karen,Adams,713-942-1604,60001,Existing Customer,53,F,1,College,Single,Less than $40K,Blue,35,3,2,4,2482.0,916.0,1566.0,0.632,4295,72,0.532,0.369
771952683,mwhite@oracle.com,Michelle,White,900-280-6919,30004,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,3,2,2,3035.0,0.0,3035.0,1.222,3847,63,0.658,0.0
716639058,jeffreyl@cisco.com,Jeffrey,Lee,713-220-8837,10005,Existing Customer,51,M,2,Graduate,Single,$120K +,Blue,40,4,3,3,26308.0,0.0,26308.0,0.647,3278,53,0.828,0.0
779027733,carol.lopez@apple.com,Carol,Lopez,800-441-7775,60001,Existing Customer,53,F,4,Unknown,Single,Less than $40K,Blue,34,6,2,2,6721.0,1115.0,5606.0,0.79,3718,51,0.759,0.166
713368833,larryallen@ymail.com,Larry,Allen,713-956-8969,50002,Existing Customer,49,M,2,College,Single,$60K - $80K,Blue,41,6,3,4,6205.0,2233.0,3972.0,0.662,3906,64,0.684,0.36
713926308,lhall@ymail.com,Lisa,Hall,312-981-9121,70002,Existing Customer,35,F,3,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2624.0,1458.0,1166.0,0.809,4487,61,0.743,0.556
720206658,ruthallen@intel.com,Ruth,Allen,312-803-2246,30005,Attrited Customer,40,F,3,Graduate,Married,Less than $40K,Blue,29,6,2,4,1479.0,458.0,1021.0,0.466,1811,44,0.517,0.31
708720558,patrickscott@microsoft.com,Patrick,Scott,415-775-1710,40001,Existing Customer,44,M,3,College,Married,$60K - $80K,Blue,30,5,2,0,4489.0,0.0,4489.0,0.693,3773,64,0.455,0.0
713857758,ruth.torres@gmail.com,Ruth,Torres,713-321-9248,80005,Attrited Customer,53,F,1,Graduate,Married,Unknown,Blue,36,6,3,1,5842.0,198.0,5644.0,0.396,1828,44,0.517,0.034
711255858,deborahthompson@microsoft.com,Deborah,Thompson,213-218-4402,40002,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,30,4,2,3,8777.0,1668.0,7109.0,0.85,4141,83,0.66,0.19
798717783,betty.hall@apple.com,Betty,Hall,888-654-2314,10004,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,45,3,6,1,3250.0,0.0,3250.0,0.601,4752,84,0.75,0.0
710674533,benjaminj@oracle.com,Benjamin,Jones,212-587-1400,40002,Attrited Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,34,3,3,4,15060.0,0.0,15060.0,0.545,1611,42,0.4,0.0
718642458,raymond.allen@ymail.com,Raymond,Allen,888-211-3208,80002,Existing Customer,40,M,4,High School,Unknown,$80K - $120K,Blue,36,6,1,0,2126.0,1321.0,805.0,0.596,2992,72,1.0,0.621
709788783,anthonyw@apple.com,Anthony,Wilson,503-405-3810,50004,Existing Customer,47,M,4,Unknown,Divorced,$40K - $60K,Blue,35,3,2,1,4907.0,773.0,4134.0,0.517,5088,71,0.651,0.158
752199183,rjohnson@cisco.com,Ruth,Johnson,415-965-7060,90003,Existing Customer,51,F,1,Uneducated,Married,Unknown,Blue,44,6,2,1,3553.0,0.0,3553.0,0.844,4923,89,0.648,0.0
789707433,sarahr@microsoft.com,Sarah,Robinson,404-901-8879,40004,Existing Customer,41,F,4,High School,Single,Unknown,Blue,28,4,2,2,2515.0,1313.0,1202.0,0.981,4370,68,0.7,0.522
717448383,ronaldh@ibm.com,Ronald,Harris,617-715-8553,40001,Attrited Customer,41,M,4,Unknown,Single,$80K - $120K,Blue,28,1,2,4,4428.0,0.0,4428.0,0.865,2331,36,0.286,0.0
779468808,alexander.rodriguez@gmail.com,Alexander,Rodriguez,713-390-9177,10003,Existing Customer,43,M,1,High School,Married,$40K - $60K,Blue,25,6,3,3,1616.0,0.0,1616.0,0.794,4961,78,0.814,0.0
790000608,deborahb@aol.com,Deborah,Baker,212-299-1755,40002,Existing Customer,64,F,1,Graduate,Single,Less than $40K,Blue,56,4,1,1,6723.0,968.0,5755.0,0.832,3838,67,0.811,0.144
770917608,mscott@apple.com,Michelle,Scott,213-300-8970,20002,Existing Customer,42,F,1,Uneducated,Married,Less than $40K,Blue,29,3,4,2,2756.0,1911.0,845.0,0.774,4656,62,0.879,0.693
716307558,ejohnson@amazon.com,Elizabeth,Johnson,713-590-4647,95005,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,40,6,2,4,2897.0,1506.0,1391.0,0.618,2214,46,0.484,0.52
719048133,kimberlyc@ymail.com,Kimberly,Campbell,800-491-2537,30005,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,42,6,3,0,5456.0,0.0,5456.0,0.337,3470,65,0.625,0.0
771488583,llopez@google.com,Lisa,Lopez,404-740-9390,60001,Existing Customer,46,F,1,Graduate,Single,$40K - $60K,Blue,34,4,2,2,3569.0,0.0,3569.0,0.706,4186,72,0.636,0.0
717202908,ronaldsanchez@ibm.com,Ronald,Sanchez,312-360-6505,10002,Existing Customer,39,M,5,College,Married,$80K - $120K,Blue,29,3,3,4,34198.0,1804.0,32394.0,0.934,4270,59,0.639,0.053
720696558,scottt@ymail.com,Scott,Thompson,800-264-4200,95001,Existing Customer,44,M,2,Graduate,Single,$80K - $120K,Blue,31,5,2,4,34516.0,1311.0,33205.0,0.6,4485,85,0.771,0.038
788989083,kimberly.sanchez@microsoft.com,Kimberly,Sanchez,702-637-3786,95005,Existing Customer,57,F,3,College,Single,$40K - $60K,Blue,44,3,1,2,2817.0,1864.0,953.0,0.7,4535,82,0.745,0.662
720398958,slee@ymail.com,Sarah,Lee,503-273-2048,10002,Existing Customer,53,F,1,Uneducated,Single,Less than $40K,Blue,43,6,2,3,2126.0,1257.0,869.0,0.632,4340,70,0.892,0.591
716530533,michellehall@ibm.com,Michelle,Hall,212-343-4717,50001,Existing Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,36,3,1,4,2573.0,1640.0,933.0,0.873,4094,77,0.638,0.637
714499908,lmitchell@hotmail.com,Laura,Mitchell,503-678-2032,95003,Existing Customer,45,F,3,Unknown,Married,$40K - $60K,Blue,31,5,5,3,2016.0,1303.0,713.0,0.599,3243,63,0.615,0.646
708879483,jennifertorres@hotmail.com,Jennifer,Torres,888-849-1757,40004,Existing Customer,48,F,1,College,Divorced,Less than $40K,Blue,36,6,3,0,4006.0,1646.0,2360.0,0.746,5006,89,0.534,0.411
716044383,lisa.baker@ymail.com,Lisa,Baker,888-799-8935,10002,Existing Customer,41,F,3,High School,Unknown,Unknown,Blue,36,5,1,2,5869.0,0.0,5869.0,0.713,4191,65,0.857,0.0
781320783,cdavis@oracle.com,Christopher,Davis,503-805-9843,40003,Attrited Customer,47,M,2,Graduate,Divorced,$80K - $120K,Blue,41,3,2,3,4586.0,0.0,4586.0,0.812,2529,43,0.433,0.0
711657783,lwalker@ymail.com,Lisa,Walker,800-923-1450,40003,Existing Customer,50,F,2,College,Single,Less than $40K,Blue,41,6,3,4,1438.3,0.0,1438.3,0.872,4617,67,0.634,0.0
715423233,georgemoore@google.com,George,Moore,617-839-5043,80002,Existing Customer,46,M,5,Unknown,Married,$60K - $80K,Blue,35,3,3,3,1790.0,796.0,994.0,0.722,3539,57,0.966,0.445
719264058,bettyadams@cisco.com,Betty,Adams,888-405-3167,50004,Existing Customer,51,F,0,Graduate,Married,Unknown,Blue,36,5,2,3,5862.0,2306.0,3556.0,0.807,4305,51,1.318,0.393
711120333,brianl@cisco.com,Brian,Lee,404-292-9941,80001,Existing Customer,43,M,5,Unknown,Married,$60K - $80K,Blue,36,3,5,1,7411.0,1341.0,6070.0,0.799,4278,80,0.633,0.181
714100008,ltorres@apple.com,Laura,Torres,617-907-9012,20005,Attrited Customer,47,F,2,College,Married,Less than $40K,Blue,36,6,2,3,5667.0,2517.0,3150.0,0.684,2176,38,0.267,0.444
798030933,thomas.king@ibm.com,Thomas,King,888-779-7297,70001,Existing Customer,47,M,4,College,Single,$60K - $80K,Blue,41,5,2,3,15594.0,0.0,15594.0,0.631,4745,75,0.786,0.0
708223383,sharon.lopez@google.com,Sharon,Lopez,900-681-9295,50001,Attrited Customer,47,F,3,High School,Married,Unknown,Blue,39,6,3,4,11410.0,979.0,10431.0,1.049,2736,38,0.462,0.086
708705783,jacobharris@hotmail.com,Jacob,Harris,213-525-1946,10003,Attrited Customer,47,M,3,Doctorate,Married,$60K - $80K,Blue,36,6,3,1,1584.0,1214.0,370.0,0.887,2628,41,0.64,0.766
